Source Link,Comment,Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"আগে উনাকে ভুল বুঝতাম মোল্লাদের কথা শুনেই। কিন্তু যখন নিজেই নিজের মেধা দিয়েই তাঁর লেখা পড়ে যাচাই করলাম তখনই দেখি সেতো ভালো লেখক এবং খুবই যৌক্তিক মানুষ। তাহলে তাকে কেন দেশছাড়া করা হল? যৌক্তিক সমালোচনা করিলে দেশ ছাড়ার মত অপরাধ হয়ে যায়? তাহলে মোল্লারা বিধর্মীদের সমালোচনা করার অধিকার পায় কোথায়? একটা লোক যদি ইতরামি, গালাগালি, কাটাকাটি মারামারির মত খারাপ কাজ না করেই শুধু ভাল কথা বা যুক্তির মাধ্যমেই আলোচনা সমালোচনা করে তাহলে সে খারাপ হবে কেন বা দেশ ছাড়া হবে কেন? সেকি মোল্লাদের গুয়া মেরেছে? নাকি যৌক্তিক কথা বলার কারণেই তাকে দেশছাড়া করেছে মোল্লারা? উনাকে ভিন্ন মত থাকতেই পারে। সমালোচনা করার অধিকার তাঁর আছে৷ যদি সমালোচনা করার অধিকার উনার না থাকে তবে মোল্লাদের থাকবে কেন? মোল্লারা হিন্দু ধর্ম বৌদ্ধ ধর্মের বিরুদ্ধে ওয়াজ করে কেন? উনি যদি মোল্লাদের বিরুদ্ধে কথা বলে বলেই তাকে ভারতে পাঠানো উচিৎ হয়, তবে মোল্লাদের ওয়াজ বই-পুস্তক গুলোতে অন্য ধর্মের সমালোচনা থাকলে মোল্লা ও বই-পুস্তকগুলোকেই পেদানি মেরে পাকিস্তান পাঠানোও উচিৎ হবে৷",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,আপনার মত কুশিক্ষাপ্রাপ্ত অজ্ঞারা মূর্খরাই তার নামের বেশ্যার পক্ষে কথা বলে?,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এই নাস্তিক পতিতা কে নিয়ে নিউজ পত্রিকা এতো মাতামাতি অথচ কত মুক্তিযোদ্ধা না খেয়ে পড়ে আছে কত দেশ প্রেমিক এর পেটে ভাত নেই থাকার জায়গা নেই,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,মাগি দেশে আসিলে কুরবানির গরুর মত জবাই করা হবে বাংলাদেশে এই নাস্তিক মহিলার জাইগা হবে না,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,সে তো নাস্তিক,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,সে ১দালাল ছারা কিছু না..?,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,সে যেভাবে প্রকাশ্যে ইসলামের বিরুদ্ধে লিখেছে তা অন্য কেউ কি লিখেছে ভাই? আমি দেখিনি তাই বললাম। লিংক দিয়েন সম্ভব হলে,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"তোমাকে নির্বাসন করতে হবে মনে হয়,",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তার নোংরা অধিকার সে নিজেই প্রাক্টিক্যাল বাস্তবায়িত করুক,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,বিতর্কিত ব্যক্তি দেশে ফেরার অধিকার নাই জনগণ চায় না ‌,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"এখনো সময় আছে আল্লাহর কাছে তওবা করার, মহান আল্লাহ আপনাকে সঠিক বুঝ দান করুক আমিন।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,আমার মতে সে কোন সাহিত্যিক নয়।ইসলাম ও কিছু প্রথা বিরুদ্ধেই তার একমাত্র হাতিয়ার,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,মোটাদাগে ইসলাম ও ইসলামী রীতিনীতি বিরোধীতা করাই তার লক্ষ্য ও উদ্দেশ্য। সমাজ ও রাষ্ট্রে প্রচলিত অন্যান্য হাজারো অসঙ্গতি নিয়ে উনার কোন প্রতিবাদ নেই।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,ইসলাম বিরোধীদের দেশে আনার কোন প্রয়োজন নেই,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,লেখার জবাব লেখার মাধ্যমেই হওয়া উচিত।কাউকে দেশ ছাড়া করে বা আক্রমণ করে নয়।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"ভদ্রমহিলা তার প্রতিবাদী হওয়ার কারণ স্বরুপ যেসব বললেন, সেসব সত্য। আমি বিশ্বাস করি তিনি প্রতিবাদী। কিন্তু তার প্রতিবাদী মনোভাব সঠিক পথে ফুটে ওঠেনি। তিনি প্রতিবাদ বশত আমাদের গোটা সমাজকেই ঘৃণা করতে শুরু করেছিলেন, যা তার চিন্তা, চেতনা কিংবা লেখাতেই বোঝা যায়। তিনি একসময় পশ্চিমাদের খেল তামাশা দেখে ভেবেছিলেন সেটাই বুঝি সভ্যতা, সেখানেই বুঝি মানুষ তার সম্পূর্ণ অধিকার আদায় করে নিতে পারে। কিন্তু তার বোঝা উচিৎ ছিলো একটা নিরবিচ্ছিন্ন ভোগবাদী অন্ধ সমাজ কখনো সভ্য হতে পারেনা। তিনি যে সমাজের স্বপ্ন দেখেন, সে সমাজ বরং স্বচ্ছলতার দিকে এগিয়ে থাকতে পারে (যদিও আমাদের থেকেই লুটপাট করা স্বচ্ছলতা) কিন্তু প্রকৃতপক্ষে আমাদের চেয়ে কয়েক গুণ বেশি অসভ্য। তিনি কখনো তার ইউরোপিয়ান বন্ধুদের জিজ্ঞেস করেছিলেন, তারা জীবনে কতোবার রেপের স্বীকার হয়েছে? অথচ আমাদের দেশে সমাজ দ্বারা আগলে রাখা মা বোন সেই তুলনায় ভালোই আছে। আরও ভালো থাকতো, যদি পশ্চিমা আর ভারতীয় অসভ্য মিডিয়া এদেরকে হিপনোটাইজ না করতো। দেশে থেকে কোনো কিছুর ভুল স্বপ্ন দেখা আর সেখানে গিয়ে প্রত্যক্ষ ভাবে দেখার মধ্যে অনেক ফারাক। যদি তিনি প্রতিবাদ স্বরুপ মানুষকে উষ্কে দিয়ে বা আবেগে আঘাত না করে সঠিক ভাবে কাজ করতেন, তাহলে তাকে আর দেশ ছেড়ে যেতে হতো না। আমি বিশ্বাস করি, সে যদি কখনো জমিয়ে রাখা ক্ষোভ, অহংকার, ঈর্ষা বিসর্জন করে আরেকবার ভাবতে বসেন, তাহলে তিনি চির সত্যকে বরণ করতে পারবেন। অথবা তার চিকিৎসার প্রয়োজন।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,আপনারে সে ডাকে.যান ভারতে গিয়ে দুজনে দুজনার হন.বাংলাদেশকে অপবিত্র করবেন না.সে যেখানে যায় জুতার বারি খায়.,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"বন্যরা বনে সুন্দর, শিশুরা মাতৃকোলে,, আর নাস্তিক তাকে কামাথিপুরা বেশ্যালয়ে,, তাকে সেখানেই মানায় যার যে অবস্থান , বাংলাদেশে নয় ।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"তার অধিকার চাই। তার মতামত, বিশ্বাস, ধ্যান-ধারণা ভীষণ ভিন্ন হতে পারে। তাই বলে দেশে কেন ফিরতে দেওয়া হবে না?!",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কারন ও একটা পাগলি.... পাগলামি করবে তাই ইন্ডিয়ার পাগলদের কাছে পাঠানো হয়েছে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,জীবন্ত কিংবদন্তী,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,খুব দুঃখ লাগে।এ কেমন দেশ যেখানে প্রতিবাদী করলে নির্বাসনে যেতে হবে।এমন সমাজ কে ধিক্কার জানাই।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,আহা পতিতার জন্য কি দরদ,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,ধিক্কার খেয়ে তুই আগে মর গরুর বাচ্ছা🤣🤣🤣🤣,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তুই মনে হয় তার জারজ পোলা,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তুই তো জারজের জারজ তোর বাবাকেই চিহ্নিত করা সম্ভব হচ্ছে না। আমিও তার মধ্যে আছি। আমার বীজ তোর মধ্যে আছে বুঝা যায়।। মুসলিমদের স্বভাব তোর মতো না।। ভূয়া মুসলিম। নিশ্চয়ই জঙ্গি তোর বাবা।।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,উনিতো খুব ভাল মানুষ ছিলেন😡😡😡। ভালমানুষেরাই ভালমানুষকে চেনে আর এভাবে দরদের তাড়নায় খুজে বের করে।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
